age,university_year,sleep_duration,work_hours,screen_time,caffeine_consumption,exercise_frequency,sleep_quality,weekday_sleep_start,weekend_sleep_start,weekday_sleep_end,weekend_sleep_end,is_female,is_male,is_other,predicted_productivity_score,predicted_mood_score,predicted_stress_level
-0.25,0.0,0.6666666666666669,-0.6525423728813559,-0.8000000000000003,0.0,-0.3333333333333333,-0.6,0.8499751614505713,0.46660019940179454,-0.8805790108564537,-0.10918774966710953,0.0,1.0,0.0,0.37991086322274614,-0.07079076440572006,-0.02112177759826151
0.75,0.8,0.8148148148148145,-0.5338983050847457,0.40000000000000013,0.3333333333333333,-0.3333333333333333,0.6,0.20317933432687513,-0.4307078763708875,0.012062726176115975,0.061251664447403535,0.0,1.0,0.0,0.05220068441646054,-0.0653109923447687,-0.09903517198127205
-0.5,0.8,-0.22222222222222207,0.9576271186440677,0.6,1.0,-0.3333333333333333,0.4,0.1882762046696471,-0.9461615154536391,-0.8709288299155609,0.5193075898801602,0.0,1.0,0.0,-0.14795458129980898,-0.05260062600751493,-0.06295837353865263
1.0,-0.8,-0.4074074074074073,-0.6525423728813559,-0.6666666666666667,0.0,0.0,0.2,-0.8708395429706907,0.8344965104685939,0.6731001206272617,0.6897470039946743,1.0,0.0,0.0,0.36890537287004604,-0.09083762281470714,-0.09480419487542528
0.0,-0.8,0.2592592592592593,0.7203389830508475,-0.06666666666666674,0.6666666666666666,-0.3333333333333333,-0.8,0.23000496770988552,0.291126620139581,0.682750301568155,0.4181091877496669,1.0,0.0,0.0,0.02058449393903954,0.09388687141225172,-0.09552763067648516
0.0,0.0,-0.18518518518518517,-0.02542372881355923,0.6,-0.3333333333333333,-1.0,0.4,-0.017386984600099426,0.054835493519441565,0.6103739445114599,0.9027962716378157,0.0,0.0,1.0,-0.07528986973555168,-0.18424321168983626,-0.004204891551188417
1.0,1.6,-0.888888888888889,-0.5169491525423728,0.40000000000000013,0.6666666666666666,-0.6666666666666666,1.0,0.016393442622950737,-0.8654037886340977,-0.3642943305186972,0.6790945406125164,0.0,0.0,1.0,0.002975834779770375,-0.09553177795099561,-0.17067772697655065
0.75,0.0,-0.6296296296296297,0.7372881355932204,0.0,1.0,0.6666666666666666,0.4,-0.19920516641828126,-0.9910269192422732,0.706875753920386,0.1304926764314252,0.0,0.0,1.0,-0.05104340910086114,0.01648487425840963,-0.01159202028673784
0.5,-0.8,0.4074074074074073,-0.1271186440677966,0.13333333333333316,0.0,-0.6666666666666666,0.8,-0.4316939890710384,0.042871385842472375,0.13751507840772023,0.3648468708388815,1.0,0.0,0.0,0.0063340574941813796,-0.031051952800541266,-0.01549902707532256
0.5,0.0,0.2962962962962962,0.02542372881355938,-0.06666666666666674,1.0,-1.0,-0.8,0.6592151018380525,-0.5672981056829512,-0.18576598311218326,0.9081225033288952,1.0,0.0,0.0,-0.01593136246962114,0.11172752428274678,0.04135945462128741
0.75,-0.8,-0.888888888888889,-0.2966101694915254,-0.46666666666666684,-0.3333333333333333,0.3333333333333333,-0.6,0.026328862394436048,-0.13160518444666022,0.29674306393244887,0.2529960053262323,0.0,0.0,1.0,-0.13937786736307517,-0.13779649467896943,-0.05984298921455758
0.5,0.0,-0.5185185185185186,0.17796610169491522,0.06666666666666674,-0.6666666666666666,0.3333333333333333,0.8,-0.5936413313462495,-0.14456630109670995,-0.8854041013269,0.6897470039946743,0.0,0.0,1.0,-0.02786403036021437,0.014039684002796319,0.09289840862337384
-0.25,-0.8,-0.4814814814814814,-0.6864406779661016,0.33333333333333337,-0.6666666666666666,0.3333333333333333,0.8,0.16244411326378522,0.3738783649052841,-0.6344993968636911,0.4021304926764316,1.0,0.0,0.0,0.05251922710855114,-0.049090149777281836,0.00672708819746278
0.0,-0.8,0.3333333333333334,-0.22881355932203382,0.6666666666666667,1.0,-1.0,0.2,0.5479384003974165,0.4955134596211364,0.5235223160434258,0.10918774966711142,0.0,0.0,1.0,-0.1004403993644821,-0.025486539881480582,0.013151201726285727
0.75,-0.8,-0.888888888888889,0.9406779661016949,0.1999999999999999,0.3333333333333333,-1.0,0.2,-0.23695976154992565,0.3539381854436687,-0.4366706875753918,-0.5512649800266304,0.0,1.0,0.0,0.03079953451950725,-0.07119954607069325,-0.10075548520363649
0.0,1.6,-0.7407407407407407,-0.49999999999999994,0.46666666666666656,0.0,-0.6666666666666666,-0.2,-0.5896671634376555,-0.1814556331006981,0.24366706875753918,-0.16245006657789587,1.0,0.0,0.0,0.03324559567396321,-0.1028412768280532,-0.09164759360162272
1.0,0.0,0.5555555555555555,0.31355932203389836,-0.7333333333333335,0.0,-0.6666666666666666,-0.2,0.9970193740685545,0.8703888334995015,-0.16646562123039796,0.9933422103861512,0.0,0.0,1.0,0.07177695357074201,0.0436654996379435,-0.10030400560276709
-0.75,0.0,-0.5925925925925924,-0.3644067796610169,-0.13333333333333347,-0.6666666666666666,-1.0,0.0,-0.4913065076999505,-0.8803589232303092,0.7406513872135104,0.33288948069241087,1.0,0.0,0.0,0.09412754358028153,-0.08918305115341202,0.17227941140206354
-0.25,0.0,0.2962962962962962,0.5508474576271187,-1.0666666666666669,0.6666666666666666,0.6666666666666666,-0.4,-0.5846994535519128,0.6161515453639081,0.9288299155609172,0.13581890812250366,0.0,1.0,0.0,-0.17463195669766346,0.03656555065485115,-0.057092235555143866
0.25,-0.8,-0.4814814814814814,-0.7542372881355931,-0.6000000000000002,-0.3333333333333333,0.6666666666666666,-0.8,0.16641828117237945,0.48953140578265203,0.7937273823884197,0.9187749667110521,1.0,0.0,0.0,-0.12567724466095695,-0.13836342421351971,-0.06269966311167009
-0.25,0.0,-0.7407407407407407,0.9406779661016949,0.40000000000000013,0.6666666666666666,-1.0,-0.8,-0.9225037257824146,-0.10568295114656036,-0.3884197828709287,0.1837549933422106,1.0,0.0,0.0,0.03075037793628202,-0.11035532634482921,-0.14471361908563182
0.75,0.0,-0.4814814814814814,-0.11016949152542363,0.9333333333333335,0.6666666666666666,-1.0,0.4,-0.5121708892200697,-0.48753738783649064,-0.5331724969843182,0.050599201065246645,1.0,0.0,0.0,0.035037052832613554,-0.06698844826683294,-0.16104906375152936
0.25,-0.8,0.4074074074074073,-0.5508474576271186,-0.8666666666666668,1.0,-0.3333333333333333,-0.8,-0.4853452558370593,0.7377866400797605,0.007237635705669756,0.5512649800266308,1.0,0.0,0.0,-0.04356583003057628,-0.016222391152104394,-0.0031888424724745884
-0.75,0.8,0.6666666666666669,-0.8728813559322033,-0.26666666666666666,-0.6666666666666666,0.6666666666666666,-0.8,-0.43070044709388994,0.2951146560319042,-0.8950542822677924,0.4500665778961385,0.0,1.0,0.0,0.0626100848143231,-0.02480936297429082,0.10253885860883674
0.75,-0.8,0.6296296296296293,-0.6864406779661016,0.5333333333333333,-0.6666666666666666,-0.6666666666666666,-0.4,0.8152011922503725,-1.0029910269192424,-0.8612786489746684,-0.6577896138482017,1.0,0.0,0.0,0.03870949890965632,-0.07676715852359295,0.041415119832033186
-0.5,0.0,-0.18518518518518517,0.02542372881355938,-0.6666666666666667,-0.6666666666666666,-0.6666666666666666,1.0,0.6761053154495777,0.40478564307078746,0.15681544028950553,-0.061251664447402585,1.0,0.0,0.0,0.10827701671750833,0.013191678362112592,-0.09985790553156496
0.0,-0.8,0.2962962962962962,-0.34745762711864403,0.06666666666666674,1.0,-0.3333333333333333,-0.2,0.1614505712866367,0.30408773678963097,0.0940892641737034,-0.061251664447402585,0.0,0.0,1.0,-0.13863603117267725,-0.14826510237475252,0.021035144355176148
-0.75,0.8,-0.5555555555555555,0.652542372881356,0.40000000000000013,0.3333333333333333,-0.6666666666666666,-0.2,0.5787382016890213,-0.7397806580259223,1.0108564535585047,-0.2636484687083882,1.0,0.0,0.0,0.12998721595702498,0.005935945012845411,-0.0018799539295260284
0.0,-0.8,-0.37037037037037035,-0.1440677966101694,0.13333333333333316,0.6666666666666666,0.3333333333333333,-0.6,0.26279185295578716,0.8285144566301095,-0.5186972255729796,0.03462050599201131,0.0,0.0,1.0,-0.2824351633156146,-0.0570339922142531,-0.11486036001157832
0.5,0.0,0.7407407407407407,-0.5169491525423728,-0.6666666666666667,1.0,-0.3333333333333333,-0.8,-0.7247888723298561,0.001994017946161473,-0.4125452352231603,-0.18908122503328811,0.0,1.0,0.0,-0.062164783063947945,-0.06318327333660675,0.1606676553466981
-0.5,0.8,-0.888888888888889,0.22881355932203398,-0.33333333333333337,0.0,0.3333333333333333,-0.4,-0.5906607054148039,0.1714855433698902,-0.692400482509047,-0.6418109187749659,0.0,1.0,0.0,-0.061885728499666545,-0.034121431758613104,-0.1527742821745619
-0.5,1.6,-0.7777777777777776,0.4152542372881356,0.5333333333333333,-0.3333333333333333,0.6666666666666666,-0.2,-0.1852955787382019,0.2971086739780656,0.8612786489746684,-0.18908122503328811,0.0,1.0,0.0,-0.048020816865230236,-0.05239140836455333,-0.10263333336173414
-0.75,0.0,-0.5555555555555555,-0.6864406779661016,0.06666666666666674,0.3333333333333333,0.0,-0.4,-0.6612021857923499,0.3589232303090725,0.5910735826296742,-0.9134487350199721,0.0,1.0,0.0,-0.021164991232979054,-0.09174159633614636,-0.002280740576170074
-0.5,0.8,-0.888888888888889,-0.6864406779661016,-1.0666666666666669,0.0,0.3333333333333333,0.6,-0.5062096373571785,0.7457627118644068,0.6779252110977079,0.1571238348868184,0.0,0.0,1.0,0.044456278458930354,-0.1185995975775166,-0.1705552903393249
0.25,0.8,-0.5925925925925924,-0.9576271186440677,0.46666666666666656,0.6666666666666666,0.6666666666666666,1.0,0.23397913561847974,0.30009970089730786,0.8323281061519903,0.7483355525965381,1.0,0.0,0.0,0.030294576410950506,-0.10400425977107094,-0.06804088013766076
-0.5,1.6,0.14814814814814828,0.4661016949152544,-1.0000000000000002,-0.6666666666666666,-0.6666666666666666,-0.8,0.7098857426726279,0.8424725822532401,0.10373944511459585,0.4766977363515317,0.0,1.0,0.0,0.05059356691076443,0.07225843344804375,-0.09593943582814335
0.0,-0.8,-0.14814814814814828,0.3305084745762712,0.40000000000000013,0.6666666666666666,-1.0,-0.6,0.056135121708891976,-0.6291126620139582,-0.04101326899879371,-0.3009320905459383,1.0,0.0,0.0,-0.03550028894034269,-0.07586818192129034,-0.027949253672482053
0.0,-0.8,0.7407407407407407,-0.059322033898305024,-0.6666666666666667,1.0,-0.3333333333333333,0.4,-0.40685543964232507,0.13459621136590205,-0.2726176115802169,-0.881491344873501,0.0,0.0,1.0,-0.12758319524446346,-0.07217352205524843,0.09708156950144627
0.75,0.0,0.5925925925925924,0.6864406779661016,0.8666666666666667,-0.3333333333333333,0.3333333333333333,-0.2,0.2190760059612517,0.042871385842472375,0.22919179734620052,-0.6364846870838874,0.0,0.0,1.0,0.027765543892820453,0.010618402504979451,0.009214869824721632
0.0,1.6,-0.2962962962962962,0.6186440677966101,-0.33333333333333337,1.0,0.6666666666666666,0.6,-0.26179831097863904,-0.8534396809571287,-0.03136308805790085,0.09320905459387514,0.0,0.0,1.0,-0.26870534409672064,0.10368385629213403,-0.01936485565117148
0.75,-0.8,-0.4444444444444445,0.1610169491525424,-0.40000000000000013,0.3333333333333333,0.3333333333333333,-0.4,0.9324391455538995,-0.3838484546360918,-0.0361881785283475,-0.6258322237017301,0.0,1.0,0.0,-0.06529689233575584,0.13059514720702142,-0.09736894547352934
0.0,1.6,-0.22222222222222207,0.7372881355932204,-0.8000000000000003,0.3333333333333333,-0.3333333333333333,0.2,-0.4316939890710384,0.9122632103688931,0.899879372738239,0.09320905459387514,1.0,0.0,0.0,-0.11225668271338966,-0.007980438209277754,-0.0688443556495084
0.25,-0.8,0.18518518518518517,-0.6016949152542372,-0.46666666666666684,-0.3333333333333333,0.0,0.8,-0.5668156979632392,-0.9521435692921236,0.9915560916767189,-0.5725699067909447,1.0,0.0,0.0,-0.12725467147763259,-0.06586498162743804,0.015263385042904368
1.0,0.8,-0.4444444444444445,-0.8050847457627118,0.6666666666666667,0.0,-0.6666666666666666,-0.8,-0.3452558370591159,0.45563310069790625,0.6296743063932448,0.7430093209054596,1.0,0.0,0.0,0.0685138530790694,-0.002714959820905782,-0.12701385298107035
0.75,-0.8,0.22222222222222207,-0.48305084745762705,0.9333333333333335,0.0,0.6666666666666666,-0.8,-0.8887232985593644,0.7138584247258225,0.5524728588661036,-0.22103861517975973,0.0,0.0,1.0,-0.045871381854091065,0.04022218640316471,-0.06429561080353119
-0.25,1.6,-0.18518518518518517,-0.9067796610169491,-0.33333333333333337,0.3333333333333333,-0.3333333333333333,0.6,-0.5956284153005467,-0.6031904287138585,0.4028950542822678,-0.5459387483355514,0.0,1.0,0.0,0.04286335140261264,-0.16306353511901706,-0.06032210889848535
0.5,0.8,0.11111111111111104,0.05932203389830517,-0.2000000000000002,0.3333333333333333,-0.3333333333333333,-0.4,-0.7545951316443121,-0.06979062811565313,-0.5910735826296742,0.663115845539281,0.0,0.0,1.0,-0.09668250465485444,-0.16030898774355765,-0.03658665432126568
-0.75,0.8,-0.11111111111111104,0.8728813559322033,0.40000000000000013,-0.6666666666666666,-0.3333333333333333,0.0,-0.8181818181818183,0.06281156530408763,-0.7937273823884197,-0.33821571238348835,0.0,0.0,1.0,0.060422581000863305,0.01958643642128886,0.1252160078556031
0.0,0.8,-0.37037037037037035,-0.9406779661016949,0.7333333333333335,0.0,-0.3333333333333333,-0.8,-0.5429706905116743,0.4307078763708873,0.4221954161640531,-0.8282290279627151,1.0,0.0,0.0,-0.16374322459353596,-0.06541489263896032,-0.0688443556495084
-0.5,1.6,0.8148148148148145,-0.771186440677966,0.13333333333333316,-0.3333333333333333,0.3333333333333333,0.0,-0.27769498261301556,-0.16350947158524431,0.49939686369119435,0.14647137150466055,0.0,0.0,1.0,0.0860251114350594,-0.1254296960079411,-0.10217291937106067
1.0,0.0,0.4814814814814814,-0.11016949152542363,-0.26666666666666666,0.0,0.6666666666666666,0.2,1.1172379533035268,0.38085742771684944,-0.8178528347406512,0.1731025299600537,1.0,0.0,0.0,-0.001110912782741418,0.040080399574314994,-0.12137127627402156
0.0,0.0,-0.6666666666666665,0.8728813559322033,-0.26666666666666666,-0.6666666666666666,-0.6666666666666666,0.6,0.15747640337804264,-0.8693918245264207,0.8805790108564542,0.45539280958721695,0.0,1.0,0.0,-0.016455902286524077,0.05163496863837872,0.01935303523067823
-0.5,0.0,0.6666666666666669,-0.3813559322033898,0.33333333333333337,1.0,-0.6666666666666666,-0.4,-0.06209637357178359,0.49950149551345935,-0.7358262967430638,-0.5565912117177089,1.0,0.0,0.0,-0.02469588303777468,-0.0966534616908803,-0.0373531702615398
0.5,1.6,-0.0370370370370369,0.00847457627118641,-1.0666666666666669,0.3333333333333333,-1.0,-0.4,0.4952806756085443,-0.8354935194416752,-0.359469240048251,-0.11984021304926737,0.0,1.0,0.0,-0.06131004617272126,-0.005696159374520618,-0.0030594752204281244
0.5,0.8,0.7407407407407407,-0.9406779661016949,0.1999999999999999,0.3333333333333333,-1.0,1.0,0.4654744162940883,-0.1874376869391825,0.38841978287092915,-0.4660452729693729,1.0,0.0,0.0,0.09367227108179105,-0.09094165737550923,0.07749090916599018
0.5,0.0,0.5555555555555555,-0.7203389830508474,-0.33333333333333337,-0.6666666666666666,0.3333333333333333,0.8,-0.8758072528564333,-0.7238285144566302,-0.5814234016887817,-0.8974700399467364,0.0,0.0,1.0,0.06339278012037135,-0.017092578716529132,0.019658890034290003
-0.5,1.6,-0.14814814814814828,0.9745762711864407,0.5333333333333333,-0.3333333333333333,0.3333333333333333,-0.2,-0.731743666169896,-0.49351944167497513,-0.8033775633293125,0.8015978695073235,0.0,0.0,1.0,0.022448349636558215,-0.11591330116831225,0.0004171222699824173
0.0,0.0,-0.888888888888889,0.9406779661016949,-0.8666666666666668,0.3333333333333333,0.6666666666666666,-0.2,-0.6423248882265278,-0.4606181455633101,-0.2726176115802169,0.4873501997336886,0.0,1.0,0.0,-0.10588873383389347,-0.03925715908716714,-0.07234127412866145
0.5,-0.8,-0.4444444444444445,-1.0084745762711864,0.13333333333333316,0.6666666666666666,-0.6666666666666666,0.4,0.28166915052160946,0.2811565304087735,0.5669481302774431,-0.4234354194407444,0.0,1.0,0.0,-0.21535874079043255,0.0030545195563685657,-0.08348393227197162
0.25,0.0,0.07407407407407414,0.9067796610169492,-0.13333333333333347,0.3333333333333333,-0.6666666666666666,-0.6,1.100347739692002,0.4616151545363907,-0.11338962605548827,0.21038615179760378,0.0,1.0,0.0,-0.09301678665113179,0.1099909215191748,0.032900950313629045
0.75,0.0,0.2592592592592593,0.2796610169491526,0.1999999999999999,0.6666666666666666,-0.3333333333333333,0.6,0.9622454048683556,0.5074775672981056,0.34981905910735855,-0.6364846870838874,1.0,0.0,0.0,0.0968523618854356,0.08998990007136773,-0.10969282295501205
